City,dien_tich_m2,free_do_vs_ca_nhan,phong_tam,tien_ich_phong,ket_sat,toilet,working_table,khu_vuc_tiep_khach,TV,tu_lanh,dien_thoai,may_say_toc,lot_san,am_dun_nuoc,dich_vu_truyen_hinh,tu_quan_ao,view,cach_am,minibar,free_wifi,ghe_sofa,may_fax,bep_an,may_giat,ban_an,ui_quan_ao,giuong,balcony,executive_lounge,may_pha_tra_cf,may_say_quan_ao,connecting_room,chau_rua_vs_bidet,co_thang_may,ho_tro_xe_lan,may_vi_tinh,dieu_hoa,tien_ich_cho_tre_em,ho_boi,tien_ich_giai_tri,outdoor_area,phong_xong_hoi,be_suc,san_trong,price
Ha Noi,28,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,3,1,0,0,1,0,0,1,1192480
Ha Noi,40,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,3,1,0,0,1,0,0,1,1514380
Ha Noi,55,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,3,1,0,0,1,0,0,1,1893120
Ha Noi,45,1,2,1,2,1,1,0,1,1,1,1,2,1,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1935000
Ha Noi,48,1,2,1,2,1,1,0,1,1,1,1,2,1,1,1,3,1,1,1,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2025000
Ha Noi,46,1,2,1,2,1,1,0,1,1,1,1,2,1,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2025000
Ha Noi,18,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,360000
Ha Noi,18,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,400000
Ha Noi,22,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,310000
Ha Noi,22,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,500000
Ha Noi,35,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,550000
Ha Noi,35,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,560000
Ha Noi,35,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,850000
Ha Noi,35,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,900000
Ha Noi,30,0,2,1,0,1,1,0,1,1,0,1,3,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,1,600000
Ha Noi,30,0,2,1,0,1,1,0,1,1,0,1,3,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,1,600000
Ha Noi,40,0,2,1,0,1,1,1,1,1,0,1,3,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,1,700000
Ha Noi,18,1,1,1,0,1,0,0,1,1,1,1,3,1,0,1,2,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,467500
Ha Noi,55,1,2,1,0,0,1,1,1,1,0,1,3,1,0,1,4,1,1,0,0,0,1,1,1,1,2,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,0,1387500
Ha Noi,75,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,3,1,0,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1049300
Ha Noi,20,1,2,1,0,1,0,1,0,1,0,0,2,1,0,1,3,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,3,0,2,1,0,0,0,1,400000
Ha Noi,20,1,2,1,0,1,1,1,1,1,0,1,2,1,0,1,4,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,450000
Ha Noi,30,1,1,1,0,1,1,1,1,1,1,0,3,0,1,1,4,1,0,1,0,0,1,1,0,1,2,1,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,390000
Ha Noi,16,0,2,1,0,1,0,0,1,1,1,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,500000
Ha Noi,18,1,2,1,0,1,1,0,1,1,1,1,3,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,550000
Ha Noi,25,1,2,1,0,1,1,0,1,1,1,1,3,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,600000
Ha Noi,20,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1143000
Ha Noi,23,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1080000
Ha Noi,25,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1575000
Ha Noi,80,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,637500
Ha Noi,16,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,987000
Ha Noi,20,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1212600
Ha Noi,20,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1212600
Ha Noi,37,1,2,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2115000
Ha Noi,21,1,2,1,0,1,1,0,1,0,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,406979
Ha Noi,21,1,2,1,0,1,1,0,1,0,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,637214
Ha Noi,15,1,2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,516600
Ha Noi,20,1,2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,579600
Ha Noi,25,1,2,0,0,1,0,0,1,0,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,661500
Ha Noi,48,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1169944
Ha Noi,52,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1299938
Ha Noi,55,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1325936
Ha Noi,55,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1473262
Ha Noi,55,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1259639
Ha Noi,55,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1481929
Ha Noi,55,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1646588
Ha Noi,55,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1407832
Ha Noi,110,0,2,1,1,1,0,1,1,1,0,1,3,1,1,1,3,1,0,1,1,0,3,1,1,1,2,1,0,0,0,0,1,1,0,0,3,0,2,0,0,0,0,0,1431900
Ha Noi,82,0,2,1,1,1,0,1,1,1,0,1,3,1,1,1,3,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1444950
Ha Noi,82,0,2,1,1,1,0,1,1,1,0,1,3,1,1,1,3,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1521000
Ha Noi,82,0,2,1,1,1,0,1,1,1,0,1,3,1,1,1,3,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1431900
Ha Noi,18,1,2,1,0,1,1,0,1,1,1,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,270000
Ha Noi,25,1,2,1,0,1,1,0,1,1,1,1,3,1,1,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,315000
Ha Noi,25,1,2,1,0,1,1,0,1,1,1,1,3,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,360000
Ha Noi,25,1,2,1,0,1,1,1,1,1,0,1,3,1,1,1,2,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,445500
Ha Noi,63,0,2,1,0,0,1,1,1,1,0,1,0,0,0,1,2,0,0,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,620000
Ha Noi,80,1,2,1,0,1,0,1,1,1,0,1,0,1,0,1,2,0,1,1,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1870000
Ha Noi,25,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,2,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,319600
Ha Noi,40,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,2,1,0,1,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,720000
Ha Noi,25,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,390800
Ha Noi,15,1,2,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,532000
Ha Noi,18,1,2,0,0,1,0,1,1,0,1,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,599200
Ha Noi,20,0,2,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,550000
Ha Noi,25,0,2,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,650000
Ha Noi,30,0,2,1,1,1,1,0,0,1,0,1,0,1,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,750000
Ha Noi,32,0,2,1,1,1,1,0,0,1,0,1,0,1,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1050000
Ha Noi,25,1,2,1,2,1,1,0,1,1,1,1,3,1,1,1,2,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,978795
Ha Noi,18,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,313955
Ha Noi,22,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,413956
Ha Noi,22,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,720000
Ha Noi,22,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,800000
Ha Noi,24,1,2,1,0,1,0,0,1,1,0,1,3,1,1,1,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,550000
Ha Noi,40,1,2,1,0,1,0,0,1,1,0,1,3,1,1,1,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,600000
Ha Noi,35,1,2,1,0,1,1,1,1,1,0,1,3,1,1,1,0,1,0,0,1,0,1,1,1,1,2,0,0,1,1,0,1,0,0,0,3,0,2,0,0,0,0,1,500000
Ha Noi,90,0,2,1,0,1,1,1,0,1,0,1,0,1,0,1,4,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,900000
Ha Noi,30,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,450000
Ha Noi,35,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,500000
Ha Noi,35,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,600000
Ha Noi,40,1,2,1,0,1,1,1,1,1,0,1,2,1,1,1,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,650000
Ha Noi,25,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,351560
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,369160
Ha Noi,20,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,4,0,0,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,500000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,1700000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,1800000
Ha Noi,100,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2000000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2100000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2200000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2300000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2400000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2500000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2600000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2700000
Ha Noi,30,1,2,1,1,1,1,1,1,1,0,1,3,1,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2800000
Ha Noi,25,0,1,1,0,1,1,0,1,1,1,1,3,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1150000
Ha Noi,40,0,1,1,0,1,1,0,1,1,1,1,3,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1217000
Ha Noi,30,0,1,1,0,1,1,0,1,1,1,1,3,0,1,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1310000
Ha Noi,18,1,2,1,2,1,1,0,0,1,0,1,3,1,0,1,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,520000
Ha Noi,18,1,2,1,2,1,1,0,0,0,0,1,3,1,0,1,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,530000
Ha Noi,20,1,2,1,2,1,1,0,0,0,0,1,3,1,0,1,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,659600
Ha Noi,45,1,2,1,0,1,1,1,1,1,0,1,3,1,1,1,2,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,1089000
Ha Noi,65,1,2,1,0,1,1,1,1,1,0,1,3,1,1,1,2,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,1485000
Ha Noi,75,1,2,1,0,1,1,1,1,1,0,1,3,1,1,1,2,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,1,1782000
Ha Noi,16,1,2,1,0,1,1,0,1,1,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,540000
Ha Noi,18,1,2,1,0,1,1,0,1,1,0,1,3,1,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,630000
Ha Noi,22,1,2,1,0,1,1,0,1,1,0,1,3,1,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,810000
Ha Noi,20,1,2,1,0,1,1,0,1,1,0,1,3,1,1,0,3,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,630000
Ha Noi,25,1,2,1,0,1,1,0,1,1,0,1,3,1,1,0,3,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,800000
Ha Noi,16,1,2,1,0,1,0,0,1,1,0,1,0,1,1,1,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,450000
Ha Noi,20,1,2,1,0,1,1,1,1,1,0,1,3,1,1,1,2,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,500000
Ha Noi,40,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,420000
Ha Noi,18,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,265118
Ha Noi,20,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,393026
Ha Noi,20,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,465119
Ha Noi,25,1,2,1,0,1,0,1,1,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,420000
Ha Noi,25,1,2,1,0,1,0,1,1,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,550000
Ha Noi,70,1,2,1,2,0,1,1,1,1,0,1,3,1,1,1,2,0,0,1,1,0,1,1,1,1,2,0,0,0,1,0,1,1,0,0,3,0,2,0,0,0,0,0,850000
Ha Noi,80,1,2,1,2,0,1,1,1,1,0,1,3,1,1,1,2,0,0,1,1,0,1,1,1,1,2,1,0,0,1,0,1,1,0,0,3,0,2,0,0,0,0,0,1000000
Ha Noi,30,1,2,1,0,1,0,0,0,1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,612000
Ha Noi,35,1,2,1,0,1,1,1,1,1,0,1,2,1,0,1,2,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,500000
Ha Noi,30,1,2,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,750000
Ha Noi,15,1,2,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,450000
Ha Noi,16,0,1,1,0,1,0,0,0,1,0,1,3,1,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,526500
Ha Noi,18,0,1,1,0,1,1,0,0,1,0,1,3,1,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,526500
Ha Noi,18,0,1,1,0,1,1,0,0,1,0,1,3,1,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,585000
Ha Noi,18,0,1,1,0,1,1,0,0,1,0,1,3,1,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,562500
Ha Noi,20,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2376600
Ha Noi,22,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,2,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,2716600
Ha Noi,18,1,2,1,0,0,1,1,1,1,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,550000
Ha Noi,97,1,2,1,0,1,1,1,1,1,0,1,0,1,0,1,4,0,0,1,1,0,1,1,1,1,2,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2000000
Ha Noi,22,1,2,1,2,1,1,1,1,0,1,1,0,1,1,1,2,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,2200000
Ha Noi,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630000
Ha Noi,30,1,2,1,0,1,1,1,1,0,0,0,2,0,1,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1260000
Ha Noi,49,1,2,1,1,1,1,1,1,1,0,1,3,1,1,1,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,4,0,0,0,0,1,0,0,610200
Ha Noi,28,1,2,1,1,1,1,1,1,0,1,1,1,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1458496
Ha Noi,35,1,2,1,1,1,1,1,1,0,1,1,1,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1863634
Ha Noi,40,1,2,1,1,1,1,1,1,0,1,1,1,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1944662
Ha Noi,40,1,2,1,1,1,1,1,1,0,1,1,1,0,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2122922
Ha Noi,30,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1247400
